id;device_id;product_name;product_sku;category_name;amount;status;created_at;happened_at
1331;110;Cum sociis;3770009015073;pede,;861;accepted;02.25.2023 1:21:09;01.09.2022 12:49
1332;99;auctor vitae,;3770009015074;Vivamus;28;cancelled;10.29.2022 9:18:37;02.14.2022 9:18:46
1333;183;elit erat;3770009015075;ut;263;cancelled;12.31.2022 4:18:15;12.22.2021 11:38:24
1334;72;pretium et,;3770009015049;sodales.;477;refused;12.09.2022 02:18;12.20.2021 6:47:55
1335;92;taciti sociosqu;3770009015050;ac;247;cancelled;01.12.2023 01:18;12.23.2021 10:10:26
1336;121;mauris. Suspendisse;v3770009015028;tincidunt;886;accepted;12.13.2022 3:43:19;11.19.2021 10:45:20
1337;104;ante ipsum;3770009015049;massa.;912;accepted;01.16.2023 11:43:29;12.06.2021 08:44
1338;65;viverra. Maecenas;3770009015052;justo.;503;accepted;12.17.2022 4:56:23;05.30.2022 8:24:03
1339;41;malesuada fringilla;3770009015233;Aliquam;87;refused;10.26.2022 4:57:36;06.21.2022 10:49:43
1340;115;nulla magna,;3770009015047;dui,;479;accepted;10.24.2022 7:43:28;04.28.2022 7:29:23
1341;30;eu odio;3770009015073;amet;641;refused;11.30.2022 1:52:30;09.30.2022 9:06:10
1342;173;velit eu;3770009015074;hendrerit;434;cancelled;01.27.2023 1:17:49;08.13.2022 11:15:29
1343;85;Phasellus at;3770009015172;erat;586;accepted;12.21.2022 7:54:57;02.25.2022 8:48:10
1344;23;at, velit.;3770009015235;ut,;626;accepted;12.17.2022 9:10:00;02.06.2022 07:28
1345;103;netus et;3770009015235;amet;506;refused;12.04.2022 07:15;04.11.2022 02:55
1346;6;imperdiet dictum;3770009015048;vel;514;refused;01.27.2023 2:53:22;10.28.2022 10:54:49
1347;176;Aliquam tincidunt,;3770009015074;elit,;719;accepted;12.23.2022 1:41:57;01.14.2023 6:49:31
1348;6;lacus, varius;v3770009015028;Curabitur;136;cancelled;10.25.2022 11:13:10;12.24.2022 8:48:18
1349;152;Etiam bibendum;3770009015044;et;603;refused;02.06.2023 06:55;03.05.2022 04:29
1350;191;Aliquam tincidunt,;3770009015043;lacus.;922;cancelled;01.10.2023 02:22;10.03.2021 11:49
1351;122;ante dictum;3770009015050;vitae,;367;accepted;01.04.2023 06:28;12.13.2021 8:44:29
1352;77;ac mi;3770009015051;et;413;cancelled;12.31.2022 5:12:13;10.22.2022 2:06:55
1353;96;quis, pede.;3770009015042;mauris;179;cancelled;01.11.2023 05:12;11.08.2022 07:56
1354;161;lectus. Nullam;3770009015046;sem;633;cancelled;11.11.2022 09:17;10.19.2022 1:26:06
1355;72;tellus justo;3770009015052;Donec;674;accepted;01.02.2023 08:11;06.08.2022 03:15
1356;187;Integer in;3770009015172;hendrerit.;205;accepted;02.20.2023 2:51:05;05.20.2022 12:46:57
1357;59;vulputate dui,;3770009015074;tellus.;107;refused;10.20.2022 12:52:34;06.14.2022 12:13:35
1358;2;ultrices posuere;3770009015046;pede.;215;refused;12.10.2022 07:16;05.07.2022 07:30
1359;95;fermentum fermentum;3770009015048;nunc;733;cancelled;11.14.2022 9:55:43;02.23.2023 8:12:43
1360;148;dolor sit;3770009015046;ante.;448;refused;01.17.2023 8:54:27;04.16.2022 5:35:15
1361;37;Suspendisse commodo;3770009015043;gravida.;581;refused;02.27.2023 4:45:42;04.11.2022 12:09
1362;79;sem molestie;3770009015047;Integer;77;refused;11.03.2022 05:55;02.23.2022 8:05:40
1363;194;tristique senectus;3770009015052;Suspendisse;611;accepted;12.29.2022 9:09:09;09.12.2022 06:36
1364;71;auctor, nunc;3770009015047;at,;303;refused;01.06.2023 09:40;01.16.2023 3:44:06
1365;9;Suspendisse non;3770009015235;neque.;412;accepted;02.02.2023 04:38;06.13.2022 9:24:33
1366;25;urna suscipit;3770009015043;metus.;376;cancelled;01.07.2023 09:58;12.05.2021 04:13
1367;91;urna suscipit;v3770009015028;mi;869;refused;11.05.2022 02:14;02.04.2022 05:58
1368;23;In faucibus.;3770009015043;mi;52;accepted;01.14.2023 1:46:14;12.24.2021 11:08:50
1369;94;lacus, varius;3770009015042;sollicitudin;328;refused;10.08.2022 04:52;09.01.2022 01:10
1370;100;Aenean eget;3770009015044;euismod;490;accepted;02.09.2023 04:11;01.09.2023 03:14
1371;187;at, velit.;3770009015047;commodo;584;accepted;01.02.2023 03:10;11.05.2022 12:44
1372;10;Duis a;3770009015073;Quisque;57;cancelled;12.20.2022 7:38:43;11.08.2022 06:25
1373;18;scelerisque, lorem;3770009015048;purus;2;accepted;02.06.2023 05:18;12.14.2021 9:37:23
1374;80;eleifend egestas.;3770009015074;orci,;257;refused;11.16.2022 5:20:37;10.08.2022 03:24
1375;124;orci lobortis;3770009015045;arcu.;831;refused;02.01.2023 03:04;10.03.2022 11:33
1376;172;auctor ullamcorper,;3770009015051;Cras;300;refused;11.04.2022 11:49;02.05.2022 12:08
1377;123;mauris erat;3770009015172;leo.;7;refused;10.15.2022 2:43:18;11.24.2022 9:52:11
1378;25;mattis velit;3770009015172;Phasellus;23;accepted;11.06.2022 04:45;12.18.2022 12:55:54
1379;157;rhoncus id,;3770009015042;pretium;62;refused;02.22.2023 1:18:17;10.11.2021 07:53
1380;171;dapibus id,;3770009015047;arcu.;245;refused;02.05.2023 07:22;10.30.2022 9:19:04
1381;168;Fusce dolor;3770009015074;semper;11;cancelled;11.02.2022 06:20;11.02.2021 10:34
1382;61;at, libero.;3770009015004;Vestibulum;639;accepted;02.21.2023 5:51:20;07.14.2022 4:45:32
1383;194;suscipit, est;v3770009015028;pede.;948;refused;12.18.2022 6:33:31;04.28.2022 7:21:33
1384;107;gravida sit;3770009015046;a;330;cancelled;02.11.2023 11:18;02.03.2022 02:54
1385;145;semper egestas,;3770009015047;malesuada;257;refused;11.05.2022 09:54;01.07.2023 12:41
1386;170;velit. Pellentesque;3770009015073;Quisque;844;refused;01.15.2023 4:10:37;06.28.2022 10:12:05
1387;15;Integer vulputate,;3770009015051;sed,;42;cancelled;01.20.2023 11:04:42;12.11.2022 06:54
1388;32;interdum. Nunc;3770009015049;sit;447;refused;02.19.2023 12:03:59;10.17.2022 2:36:14
1389;106;magna. Lorem;3770009015051;ac;766;accepted;10.24.2022 6:03:49;09.09.2022 05:58
1390;36;placerat velit.;3770009015049;semper;85;accepted;01.09.2023 02:27;11.29.2022 8:11:42
1391;91;odio. Phasellus;3770009015049;sagittis;683;cancelled;02.19.2023 10:02:50;08.09.2022 11:59
1392;151;eu, ultrices;3770009015051;neque;74;refused;11.16.2022 10:37:31;04.21.2022 9:44:43
1393;122;magna nec;3770009015043;id,;454;accepted;11.08.2022 02:58;09.15.2022 10:47:17
1394;15;ac tellus.;3770009015052;Cras;97;cancelled;02.11.2023 08:15;01.06.2023 04:27
1395;156;id, ante.;3770009015050;velit;193;accepted;02.04.2023 07:24;08.04.2022 03:14
1396;172;enim nec;3770009015047;lobortis;480;accepted;01.13.2023 12:14:37;10.06.2021 12:47
1397;130;lorem semper;3770009015235;lectus.;648;cancelled;10.16.2022 4:05:08;12.30.2022 12:32:45
1398;104;lectus. Cum;v3770009015028;cubilia;386;accepted;01.03.2023 01:25;10.15.2022 9:39:29
1399;78;mauris blandit;3770009015043;sit;527;accepted;12.26.2022 5:55:22;02.04.2022 11:22
1400;136;ornare sagittis;3770009015042;ac;357;refused;02.07.2023 11:57;02.12.2022 11:58
1401;4;luctus lobortis.;3770009015046;amet;311;refused;02.12.2023 05:18;11.21.2022 6:15:01
1402;18;ultrices. Vivamus;3770009015048;commodo;887;accepted;12.29.2022 9:40:44;10.29.2022 3:54:59
1403;39;purus, in;3770009015046;convallis;789;refused;01.02.2023 02:54;06.05.2022 08:20
1404;134;tempor, est;3770009015043;nisi.;12;cancelled;02.18.2023 10:05:16;04.14.2022 7:11:49
1405;119;mattis. Integer;3770009015043;nec,;593;refused;01.14.2023 3:53:05;10.14.2022 1:39:53
1406;175;Aliquam auctor,;3770009015050;convallis;793;accepted;12.08.2022 11:33;10.21.2021 4:12:40
1407;143;aliquet, metus;3770009015049;mus.;736;refused;01.09.2023 04:10;03.09.2022 08:39
1408;145;tempus non,;3770009015046;lacinia;962;cancelled;01.29.2023 7:18:09;11.15.2021 9:19:24
1409;122;urna. Nullam;3770009015234;quis,;831;accepted;01.30.2023 12:21:19;10.06.2021 07:09
1410;60;Morbi non;3770009015044;In;761;accepted;01.04.2023 12:46;02.02.2023 05:08
1411;25;rutrum magna.;3770009015074;tempus;214;refused;01.06.2023 02:07;02.12.2023 12:51
1412;98;dis parturient;3770009015234;ultricies;303;cancelled;01.29.2023 5:46:42;12.17.2022 2:26:49
1413;43;eleifend egestas.;3770009015046;volutpat;574;refused;12.13.2022 1:25:28;03.26.2022 11:08:17
1414;98;nisl. Nulla;3770009015048;ornare,;980;refused;12.26.2022 1:28:29;11.30.2021 5:12:47
1415;160;velit. Cras;3770009015004;eleifend;607;refused;12.09.2022 03:29;12.14.2022 9:07:01
1416;181;arcu. Nunc;3770009015046;tincidunt,;810;refused;02.19.2023 7:45:05;11.10.2021 01:16
1417;109;dolor dolor,;3770009015044;Aliquam;509;refused;12.05.2022 08:30;01.06.2023 03:41
1418;124;Ut nec;3770009015045;suscipit,;391;accepted;10.09.2022 07:54;10.02.2021 06:18
1419;55;massa non;3770009015048;magna;985;cancelled;12.20.2022 7:31:39;01.07.2022 01:07
1420;55;lorem, vehicula;3770009015044;purus;275;accepted;10.25.2022 1:41:32;03.06.2022 04:07
1421;101;tempor arcu.;3770009015052;adipiscing;477;accepted;11.21.2022 2:43:24;11.08.2022 12:16
1422;170;vehicula risus.;3770009015074;blandit;170;accepted;02.19.2023 12:22:42;12.22.2021 3:40:24
1423;122;ante ipsum;3770009015047;ante,;464;accepted;10.13.2022 9:14:26;04.11.2022 06:57
1424;105;gravida sagittis.;3770009015075;In;305;refused;01.01.2023 12:53;10.26.2021 7:13:06
1425;137;ornare, lectus;3770009015233;feugiat;396;accepted;10.03.2022 05:54;04.01.2022 07:27
1426;3;arcu. Curabitur;3770009015045;Lorem;653;cancelled;01.31.2023 7:35:23;08.07.2022 11:50
1427;185;Nullam scelerisque;3770009015046;adipiscing;286;refused;11.26.2022 6:28:39;11.28.2022 8:35:14
1428;121;Sed congue,;3770009015046;penatibus;363;accepted;11.07.2022 11:02;10.08.2021 10:46
1429;23;egestas, urna;3770009015046;Proin;716;accepted;10.04.2022 11:34;03.25.2022 3:51:08
1430;31;non leo.;3770009015233;eu;145;cancelled;02.04.2023 04:08;01.19.2023 5:26:28
1431;130;quis, tristique;3770009015050;euismod;932;cancelled;02.13.2023 11:36:57;02.28.2023 3:14:46
1432;153;vel sapien;3770009015046;tellus.;856;cancelled;11.14.2022 12:45:44;06.18.2022 5:52:58
1433;107;justo eu;3770009015043;cursus;351;accepted;01.01.2023 08:39;01.01.2022 07:09
1434;175;mi lorem,;3770009015046;tempus;744;refused;02.08.2023 01:14;08.30.2022 10:20:27
1435;19;nec, malesuada;3770009015042;erat.;422;accepted;02.13.2023 10:12:42;11.27.2022 6:09:32
1436;154;Vestibulum ut;3770009015050;nec;769;refused;02.03.2023 01:35;08.28.2022 8:47:57
1437;39;amet ultricies;3770009015075;gravida;134;accepted;12.14.2022 8:29:57;07.26.2022 8:52:01
1438;89;vel sapien;3770009015004;Sed;39;accepted;12.27.2022 1:04:51;11.21.2021 8:08:34
1439;87;Donec at;3770009015042;mollis.;989;accepted;02.08.2023 09:58;07.01.2022 02:48
1440;192;sociis natoque;3770009015050;ligula;822;refused;02.01.2023 12:57;08.17.2022 7:06:29
1441;61;velit eu;3770009015046;dui.;104;accepted;01.31.2023 10:09:44;01.12.2022 01:07
1442;150;orci. Phasellus;3770009015074;non,;241;cancelled;12.09.2022 07:35;12.12.2022 08:47
1443;179;non justo.;3770009015073;Proin;45;refused;01.02.2023 08:21;05.29.2022 2:08:50
1444;151;bibendum sed,;3770009015235;turpis.;575;refused;11.25.2022 10:25:49;11.03.2022 12:17
1445;40;id, ante.;3770009015075;ridiculus;510;refused;01.04.2023 12:54;03.31.2022 4:29:09
1446;139;eget massa.;3770009015073;molestie;437;cancelled;01.31.2023 2:32:15;02.19.2023 5:42:19
1447;163;natoque penatibus;3770009015172;at,;681;cancelled;10.24.2022 6:36:38;01.16.2023 5:35:09
1448;65;sem semper;3770009015046;est.;585;accepted;12.06.2022 10:02;01.07.2023 06:34
1449;176;ante dictum;3770009015045;risus.;783;cancelled;10.04.2022 02:11;12.01.2021 08:48
1450;134;nulla vulputate;3770009015234;lacus.;929;cancelled;12.06.2022 10:32;05.12.2022 07:41
1451;197;Phasellus nulla.;3770009015172;dui.;876;accepted;01.07.2023 07:31;06.28.2022 8:35:22
1452;29;amet ultricies;3770009015042;lorem,;938;refused;12.16.2022 10:23:43;02.21.2023 7:16:19
1453;51;accumsan laoreet;3770009015051;leo;6;cancelled;11.17.2022 1:02:34;02.21.2022 11:47:56
1454;110;lorem ac;v3770009015028;ut,;273;refused;01.25.2023 2:50:50;12.23.2021 11:49:44
1455;33;mus. Proin;3770009015172;magna;723;accepted;10.27.2022 7:09:15;01.07.2023 01:17
1456;47;at risus.;3770009015073;erat;190;accepted;01.26.2023 11:05:17;06.06.2022 04:02
1457;37;arcu. Nunc;3770009015074;nisi.;503;refused;12.29.2022 3:51:11;11.18.2022 12:00:50
1458;48;sed dui.;3770009015044;Quisque;624;cancelled;12.15.2022 11:33:04;02.13.2023 12:41:02
1459;194;Sed eget;3770009015043;ultrices;69;accepted;12.06.2022 09:50;03.25.2022 3:00:15
1460;7;tincidunt nibh.;3770009015052;pellentesque,;445;cancelled;02.03.2023 12:53;02.16.2022 5:12:30
1461;146;consectetuer, cursus;3770009015004;fringilla;446;accepted;12.16.2022 11:10:10;01.11.2022 10:11
1462;29;diam luctus;3770009015045;Donec;413;accepted;12.02.2022 02:27;11.20.2021 12:25:32
1463;21;Nulla eget;3770009015075;nascetur;849;refused;12.22.2022 5:37:48;05.11.2022 08:49
1464;198;nulla. Integer;3770009015052;placerat.;799;accepted;10.11.2022 04:26;09.08.2022 10:38
1465;191;luctus et;3770009015043;Proin;158;refused;12.27.2022 5:35:58;11.09.2022 10:47
1466;94;Phasellus libero;3770009015052;dolor,;890;refused;11.25.2022 11:32:12;06.22.2022 6:33:55
1467;56;libero est,;3770009015042;nisi;628;refused;12.07.2022 04:40;11.25.2022 1:10:38
1468;110;nisi sem;3770009015043;sollicitudin;484;accepted;01.30.2023 7:20:24;01.12.2023 03:15
1469;74;in magna.;3770009015073;parturient;571;cancelled;10.24.2022 7:29:18;11.25.2022 1:18:21
1470;20;arcu. Curabitur;3770009015047;id,;19;refused;12.10.2022 09:20;11.22.2021 6:21:28
1471;189;dui. Suspendisse;3770009015074;non;136;accepted;10.14.2022 2:22:09;04.06.2022 11:29
1472;39;cursus. Nunc;3770009015172;vel,;609;refused;02.20.2023 2:10:15;09.22.2022 8:06:54
1473;96;tellus non;3770009015051;iaculis;978;cancelled;12.25.2022 2:55:59;02.23.2022 8:03:23
1474;102;Cras dolor;3770009015047;nec,;487;refused;10.19.2022 9:24:26;10.29.2021 11:10:06
1475;143;Nulla eget;3770009015045;Cras;905;cancelled;10.31.2022 1:33:45;03.14.2022 5:11:37
1476;173;In mi;3770009015048;at,;145;refused;12.16.2022 1:24:21;11.30.2021 3:43:35
1477;122;penatibus et;3770009015049;Donec;543;cancelled;11.12.2022 09:15;04.29.2022 6:46:24
1478;81;Etiam bibendum;3770009015049;tristique;741;cancelled;02.03.2023 04:25;08.01.2022 02:29
1479;3;magna. Phasellus;3770009015043;per;332;cancelled;01.09.2023 09:10;11.22.2021 5:18:31
1480;129;lobortis mauris.;3770009015042;ac;868;refused;02.03.2023 11:10;02.02.2022 11:23
1481;49;enim consequat;3770009015049;Curabitur;626;accepted;10.04.2022 07:14;11.14.2022 5:20:48
1482;67;lobortis. Class;3770009015047;sagittis;282;refused;02.19.2023 9:39:06;01.28.2022 8:25:02
1483;114;Curabitur dictum.;3770009015047;lorem;329;cancelled;01.30.2023 9:08:58;12.04.2022 01:34
1484;90;est ac;v3770009015028;Quisque;291;cancelled;10.08.2022 07:30;11.09.2021 05:17
1485;154;Fusce aliquet;3770009015049;ipsum;224;refused;01.28.2023 10:31:31;01.30.2022 10:49:59
1486;113;aliquet odio.;3770009015073;Lorem;727;refused;02.13.2023 1:14:36;11.02.2022 07:22
1487;151;Nunc quis;3770009015052;cursus.;521;refused;10.17.2022 6:53:35;06.12.2022 11:44
1488;116;nisl. Maecenas;3770009015073;pede;205;refused;10.25.2022 1:53:11;02.11.2022 10:41
1489;101;odio. Phasellus;3770009015044;nulla.;572;accepted;11.01.2022 08:11;11.14.2021 6:05:31
1490;146;dis parturient;3770009015042;Sed;527;cancelled;01.13.2023 12:09:25;12.23.2021 4:30:53
1491;19;a sollicitudin;3770009015172;lectus;441;accepted;01.29.2023 9:33:33;12.01.2021 12:45
1492;53;at augue;3770009015045;massa;774;refused;02.23.2023 8:57:25;06.16.2022 9:27:56
1493;38;mollis nec,;3770009015046;nunc;4;cancelled;11.06.2022 10:20;12.08.2022 08:45
1494;146;Duis elementum,;3770009015044;lobortis;488;cancelled;01.10.2023 02:32;09.17.2022 9:39:50
1495;154;lorem, vehicula;3770009015043;turpis;737;refused;10.13.2022 9:22:32;11.11.2022 12:51
1496;160;Aliquam ornare,;3770009015052;metus.;668;cancelled;11.30.2022 8:51:34;02.21.2023 7:19:32
1497;110;tortor. Integer;3770009015049;tempus;663;refused;10.10.2022 03:27;02.23.2023 4:57:46
1498;163;ullamcorper, nisl;3770009015052;ornare;117;accepted;12.30.2022 10:33:12;07.26.2022 9:02:59
1499;97;eu, eleifend;3770009015048;facilisis;983;refused;01.06.2023 01:18;06.30.2022 7:44:59
1500;24;Fusce dolor;3770009015004;lorem;905;refused;10.12.2022 10:11;12.02.2022 01:50
